provider_id,holding_company,technology_code,technology_code_desc,location_count_res,unit_count_res,location_count_bus,unit_count_bus
131031,Peoples Telephone Cooperative,10,Copper,20751,22484,20751,22484
131031,Peoples Telephone Cooperative,50,Fiber to the Premises,44869,52588,73861,88020
131031,Peoples Telephone Cooperative,70,Unlicensed Fixed Wireless,46323,52730,46323,52730
131031,Peoples Telephone Cooperative,71,Licensed Fixed Wireless,57177,65974,57177,65974
131032,"Perry-Spencer Rural Telephone Cooperative, Inc.",50,Fiber to the Premises,23333,25140,23333,25140
131034,Phillips County Telephone Company,40,Cable,950,1158,950,1158
131034,Phillips County Telephone Company,50,Fiber to the Premises,2798,3861,2798,3861
131034,Phillips County Telephone Company,71,Licensed Fixed Wireless,70,77,70,77
131034,Phillips County Telephone Company,72,LBR Fixed Wireless,641,769,641,769
131036,"Piedmont Rural Telephone Cooperative, Inc.",10,Copper,4769,6406,4769,6406
131036,"Piedmont Rural Telephone Cooperative, Inc.",50,Fiber to the Premises,16836,20761,16836,20761
131037,"Pierce Telecommunications, Inc.",10,Copper,1741,1766,1741,1766
131037,"Pierce Telecommunications, Inc.",50,Fiber to the Premises,940,994,940,994
131038,Pine Belt Communications Co. Inc.,0,Other,0,0,1,1
131038,Pine Belt Communications Co. Inc.,40,Cable,2809,3493,2809,3493
131038,Pine Belt Communications Co. Inc.,50,Fiber to the Premises,4694,5729,4694,5729
131039,Pine Telephone Company,10,Copper,150,157,150,157
131039,Pine Telephone Company,50,Fiber to the Premises,19703,21665,19703,21665
131039,Pine Telephone Company,71,Licensed Fixed Wireless,46820,51475,46820,51475
131041,"Pineland Telephone Cooperative, Inc.",50,Fiber to the Premises,30603,35225,32486,37633
131042,Town of Pineville,10,Copper,577,2132,577,2132
131042,Town of Pineville,50,Fiber to the Premises,2440,3039,2440,3039
131043,"Pinpoint Holdings, Inc.",10,Copper,112,193,112,193
131043,"Pinpoint Holdings, Inc.",40,Cable,306,341,306,341
131043,"Pinpoint Holdings, Inc.",50,Fiber to the Premises,18871,20870,18871,20870
131043,"Pinpoint Holdings, Inc.",70,Unlicensed Fixed Wireless,216,223,216,223
131044,"Pioneer Telephone Association, Inc.",10,Copper,3688,3891,3688,3891
131044,"Pioneer Telephone Association, Inc.",40,Cable,5703,6089,5703,6089
131044,"Pioneer Telephone Association, Inc.",50,Fiber to the Premises,8456,9598,8456,9598
131044,"Pioneer Telephone Association, Inc.",71,Licensed Fixed Wireless,17,18,17,18
131045,Pioneer Telephone Cooperative (OK),10,Copper,60629,63516,60629,63516
131045,Pioneer Telephone Cooperative (OK),50,Fiber to the Premises,60638,67476,62093,69499
131045,Pioneer Telephone Cooperative (OK),70,Unlicensed Fixed Wireless,327,329,327,329
131046,Pioneer Telephone Cooperative (OR),10,Copper,11970,13781,11970,13781
131046,Pioneer Telephone Cooperative (OR),50,Fiber to the Premises,3323,4344,3323,4344
131046,Pioneer Telephone Cooperative (OR),70,Unlicensed Fixed Wireless,1068,1479,1068,1479
131047,Pioneer Telephone Holding Company,50,Fiber to the Premises,639,668,133,149
131049,"Plains Cooperative Telephone Association, Inc.",50,Fiber to the Premises,4250,4477,4250,4477
131050,Plainview Telephone Company Inc.,50,Fiber to the Premises,1279,1285,1279,1285
131050,Plainview Telephone Company Inc.,70,Unlicensed Fixed Wireless,291,294,291,294
131051,Plant Telephone Company,10,Copper,2614,3198,2614,3198
131051,Plant Telephone Company,40,Cable,7842,11392,7842,11392
131051,Plant Telephone Company,50,Fiber to the Premises,12464,13953,12464,13953
131052,"Planters Rural Telephone Cooperative, Inc.",50,Fiber to the Premises,18111,19054,1819,2559
131055,"Poka Lambro Telephone Cooperative, Inc.",50,Fiber to the Premises,18165,20687,18165,20687
131055,"Poka Lambro Telephone Cooperative, Inc.",70,Unlicensed Fixed Wireless,26,36,26,36
131055,"Poka Lambro Telephone Cooperative, Inc.",71,Licensed Fixed Wireless,14602,16638,14602,16638
131055,"Poka Lambro Telephone Cooperative, Inc.",72,LBR Fixed Wireless,1884,2201,1884,2201
131056,Polar Communication Mutual Aid Corporation,50,Fiber to the Premises,16155,18498,16155,18498
131057,"Ponderosa Communications, Inc.",10,Copper,13149,14871,13149,14871
131057,"Ponderosa Communications, Inc.",50,Fiber to the Premises,3520,4154,3520,4154
131057,"Ponderosa Communications, Inc.",70,Unlicensed Fixed Wireless,5092,5528,5092,5528
131057,"Ponderosa Communications, Inc.",72,LBR Fixed Wireless,545,597,545,597
131060,"TPC ACC Acquisition, LLC",10,Copper,0,0,10,10
131060,"TPC ACC Acquisition, LLC",40,Cable,53,228,12631,40304
131060,"TPC ACC Acquisition, LLC",50,Fiber to the Premises,445,1010,30923,61964
131071,Preston Telephone Company,50,Fiber to the Premises,1724,1832,1724,1832
131073,"Progressive Rural Telephone Co-Op., Inc.",50,Fiber to the Premises,8518,8859,8518,8859
131074,"Progressive Voice & Data, Inc.",10,Copper,1,1,1,1
131074,"Progressive Voice & Data, Inc.",50,Fiber to the Premises,1445,1543,1445,1543
131075,"Project Mutual Telephone Cooperative Association, Inc.",10,Copper,10886,13557,10886,13557
131075,"Project Mutual Telephone Cooperative Association, Inc.",50,Fiber to the Premises,22840,29596,22840,29596
131075,"Project Mutual Telephone Cooperative Association, Inc.",71,Licensed Fixed Wireless,61,70,61,70
131076,"Public Service Communications, Inc.",10,Copper,4092,4311,4092,4311
131076,"Public Service Communications, Inc.",40,Cable,12114,13658,12114,13658
131076,"Public Service Communications, Inc.",50,Fiber to the Premises,12305,13228,12305,13228
131076,"Public Service Communications, Inc.",71,Licensed Fixed Wireless,51267,70389,51267,70389
131078,"Pulaski White Rural Telephone Cooperative, Inc.",50,Fiber to the Premises,8916,9394,8916,9394
131081,"Metronet Holdings, LLC",50,Fiber to the Premises,1739277,2043445,1739277,2043445
131085,"Radcliffe Telephone Company, Inc.",50,Fiber to the Premises,671,699,671,699
131086,"Ragland Telephone Co., Inc.",10,Copper,1699,1898,1699,1898
131086,"Ragland Telephone Co., Inc.",50,Fiber to the Premises,1109,1263,1109,1263
131087,"Rainbow Telecommunications Association, Inc.",40,Cable,6878,7789,6878,7789
131087,"Rainbow Telecommunications Association, Inc.",50,Fiber to the Premises,8955,10196,8955,10196
131089,Randolph Telephone Membership Corporation,10,Copper,9640,10134,9640,10134
131089,Randolph Telephone Membership Corporation,50,Fiber to the Premises,28332,30250,28332,30250
131090,"Range Telephone Cooperative, Inc.",10,Copper,9500,10885,9500,10885
131090,"Range Telephone Cooperative, Inc.",50,Fiber to the Premises,14627,16939,14627,16939
131090,"Range Telephone Cooperative, Inc.",70,Unlicensed Fixed Wireless,8177,9158,8177,9158
131090,"Range Telephone Cooperative, Inc.",72,LBR Fixed Wireless,6652,8033,6652,8033
131096,Readlyn Telephone Company,50,Fiber to the Premises,965,1010,965,1010
131096,Readlyn Telephone Company,70,Unlicensed Fixed Wireless,3,3,3,3
131097,Red River Rural Telephone Association,50,Fiber to the Premises,10661,12907,10661,12907
131097,Red River Rural Telephone Association,70,Unlicensed Fixed Wireless,267,298,267,298
131097,Red River Rural Telephone Association,71,Licensed Fixed Wireless,591,644,591,644
131097,Red River Rural Telephone Association,72,LBR Fixed Wireless,5610,7761,5610,7761
131100,Reedsburg Utility Commission,50,Fiber to the Premises,11571,15066,11571,15066
131102,Reservation Telephone Cooperative,10,Copper,907,926,907,926
131102,Reservation Telephone Cooperative,50,Fiber to the Premises,20596,27425,20596,27425
131103,"Reserve Holdings, Inc.",40,Cable,33931,40492,33931,40492
131103,"Reserve Holdings, Inc.",50,Fiber to the Premises,109,118,109,118
131106,Reynolds Telephone Company,50,Fiber to the Premises,2029,2205,2029,2205
131106,Reynolds Telephone Company,70,Unlicensed Fixed Wireless,158,186,158,186
131108,"Smithville Holding Company, Inc.",10,Copper,10036,10546,1776,2275
131108,"Smithville Holding Company, Inc.",50,Fiber to the Premises,29191,34169,3127,5955
131109,"Richland-Grant Telephone Cooperative, Inc.",10,Copper,1503,1849,178,512
131109,"Richland-Grant Telephone Cooperative, Inc.",50,Fiber to the Premises,6025,8219,2590,4084
131113,Ringgold Telephone Company,10,Copper,5031,6002,5031,6002
131113,Ringgold Telephone Company,50,Fiber to the Premises,11410,13230,11410,13230
131114,Ringsted Telephone Company,10,Copper,523,539,523,539
131114,Ringsted Telephone Company,50,Fiber to the Premises,1775,1831,1775,1831
131116,River Valley Telecommunications Cooperative,50,Fiber to the Premises,1935,2016,1935,2016
131116,River Valley Telecommunications Cooperative,72,LBR Fixed Wireless,468,481,468,481
131117,"Riviera Telephone Company, Inc.",10,Copper,1213,1402,1213,1402
131117,"Riviera Telephone Company, Inc.",50,Fiber to the Premises,626,744,626,744
131117,"Riviera Telephone Company, Inc.",70,Unlicensed Fixed Wireless,3348,4437,3348,4437
131117,"Riviera Telephone Company, Inc.",72,LBR Fixed Wireless,5597,7535,5597,7535
131118,RJB Telecommunications Corp.,40,Cable,8545,9701,8545,9701
131118,RJB Telecommunications Corp.,50,Fiber to the Premises,5354,5952,5354,5952
131122,Roberts County Telephone Cooperative Association,50,Fiber to the Premises,3706,4003,3706,4003
131122,Roberts County Telephone Cooperative Association,72,LBR Fixed Wireless,16,16,16,16
131123,Robinson Communications Corporation,10,Copper,1233,1435,1233,1435
131123,Robinson Communications Corporation,50,Fiber to the Premises,607,670,607,670
131124,"Rochester Telephone Company, Inc.",50,Fiber to the Premises,19649,20612,19649,20612
131124,"Rochester Telephone Company, Inc.",70,Unlicensed Fixed Wireless,3233,3380,3233,3380
131124,"Rochester Telephone Company, Inc.",72,LBR Fixed Wireless,5543,5713,5543,5713
131125,"Comporium, Inc.",10,Copper,11528,13100,11528,13100
131125,"Comporium, Inc.",40,Cable,102790,131018,102790,131018
131125,"Comporium, Inc.",50,Fiber to the Premises,85845,103196,85845,103196
131126,Rock Port Telephone Company,10,Copper,1121,1178,1121,1178
131126,Rock Port Telephone Company,40,Cable,2488,2566,2488,2566
131126,Rock Port Telephone Company,50,Fiber to the Premises,3588,3724,3588,3724
131126,Rock Port Telephone Company,70,Unlicensed Fixed Wireless,5148,5287,5148,5287
131127,Rockwell Cooperative Telephone Association,50,Fiber to the Premises,2289,2451,2289,2451
131128,Roggen Telephone Cooperative Company,50,Fiber to the Premises,433,477,433,477
131128,Roggen Telephone Cooperative Company,70,Unlicensed Fixed Wireless,4890,5274,4890,5274
131129,"CommunityTel, Inc.",10,Copper,1965,2829,1965,2829
131129,"CommunityTel, Inc.",40,Cable,4848,6076,4848,6076
131129,"CommunityTel, Inc.",50,Fiber to the Premises,5016,8019,5016,8019
131129,"CommunityTel, Inc.",70,Unlicensed Fixed Wireless,7839,10342,7839,10342
131130,Roome Telecommunications Inc.,10,Copper,642,680,642,680
131130,Roome Telecommunications Inc.,40,Cable,333,360,333,360
131130,Roome Telecommunications Inc.,50,Fiber to the Premises,8,8,8,8
131131,"Roosevelt County Rural Telephone Cooperative, Inc.",10,Copper,32,36,32,36
131131,"Roosevelt County Rural Telephone Cooperative, Inc.",50,Fiber to the Premises,8891,10102,8891,10102
131131,"Roosevelt County Rural Telephone Cooperative, Inc.",70,Unlicensed Fixed Wireless,440,546,440,546
131135,Royal Telephone Company,50,Fiber to the Premises,645,668,645,668
131139,Runestone Telephone Association,10,Copper,336,390,336,390
131139,Runestone Telephone Association,50,Fiber to the Premises,9609,10427,9609,10427
131139,Runestone Telephone Association,70,Unlicensed Fixed Wireless,61,68,61,68
131141,Rural Telephone Service Company,10,Copper,4,4,4,4
131141,Rural Telephone Service Company,50,Fiber to the Premises,52102,58590,56867,65114
131141,Rural Telephone Service Company,70,Unlicensed Fixed Wireless,8059,8293,8061,8295
131141,Rural Telephone Service Company,71,Licensed Fixed Wireless,7661,8666,7661,8666
131141,Rural Telephone Service Company,72,LBR Fixed Wireless,25065,28879,25065,28879
131145,S&T Telephone Cooperative Association,40,Cable,5106,6170,5106,6170
131145,S&T Telephone Cooperative Association,50,Fiber to the Premises,5907,6158,5907,6158
131145,S&T Telephone Cooperative Association,70,Unlicensed Fixed Wireless,15421,17703,15421,17703
131145,S&T Telephone Cooperative Association,72,LBR Fixed Wireless,13283,15963,13283,15963
131146,Sac County Mutual Telephone Company,50,Fiber to the Premises,1474,1502,1474,1502
131148,Saddleback Communications Inc.,10,Copper,551,1666,551,1666
131148,Saddleback Communications Inc.,50,Fiber to the Premises,1433,2080,1433,2080
131148,Saddleback Communications Inc.,71,Licensed Fixed Wireless,0,0,3,11
131152,Salina Spavinaw Telephone Company Inc.,10,Copper,108,114,22,28
131152,Salina Spavinaw Telephone Company Inc.,50,Fiber to the Premises,7713,8550,1817,2487
131157,Sand Creek Communications Company,50,Fiber to the Premises,1371,1393,102,123
131158,"Sandhill Telephone Cooperative, Inc.",10,Copper,4769,5482,895,1314
131158,"Sandhill Telephone Cooperative, Inc.",40,Cable,5067,7910,2674,4842
131158,"Sandhill Telephone Cooperative, Inc.",50,Fiber to the Premises,16023,20296,5149,8067
131161,"Waimana Enterprises, Inc.",10,Copper,23,32,0,0
131161,"Waimana Enterprises, Inc.",50,Fiber to the Premises,65,67,2,2
131162,"Santa Rosa Telephone Cooperative, Inc.",70,Unlicensed Fixed Wireless,11335,12856,11335,12856
131162,"Santa Rosa Telephone Cooperative, Inc.",72,LBR Fixed Wireless,80970,95819,80970,95819
131163,Santel Communications Cooperative,50,Fiber to the Premises,8334,8885,8334,8885
131165,Scatter Creek Ltd.,10,Copper,4792,5137,4792,5137
131165,Scatter Creek Ltd.,50,Fiber to the Premises,2023,2183,2023,2183
131166,Schaller Telephone Company,50,Fiber to the Premises,1926,1975,1926,1975
131167,"Schurz Communications, Inc.",40,Cable,86491,100654,88106,104984
131167,"Schurz Communications, Inc.",50,Fiber to the Premises,42664,68346,43360,70624
131168,Scio Mutual Telephone Association,50,Fiber to the Premises,1975,2044,1972,2041
131169,Cypress Break,10,Copper,300,320,300,320
131170,Scott County Telephone Cooperative,10,Copper,273,310,273,310
131170,Scott County Telephone Cooperative,50,Fiber to the Premises,45784,53770,45784,53770
131171,Scranton Telephone Company,50,Fiber to the Premises,638,654,638,654
131172,Searsboro Telephone Company,50,Fiber to the Premises,233,246,61,61
131173,Sebastian Enterprises,10,Copper,8612,9998,8612,9998
131173,Sebastian Enterprises,50,Fiber to the Premises,7311,8236,7311,8236
131175,Selectronics Corporation,10,Copper,7976,10021,7976,10021
131175,Selectronics Corporation,40,Cable,102,168,102,168
131175,Selectronics Corporation,50,Fiber to the Premises,7933,10026,7903,9995
131179,Sharon Telephone Company (IL & WI),50,Fiber to the Premises,2036,2534,2036,2534
131180,"Shawnee Communications, Inc.",50,Fiber to the Premises,10170,10793,10170,10793
131180,"Shawnee Communications, Inc.",70,Unlicensed Fixed Wireless,1434,1594,1434,1594
131180,"Shawnee Communications, Inc.",72,LBR Fixed Wireless,1875,2020,1875,2020
131181,Shenandoah Telecommunications Company,10,Copper,5338,5747,5338,5747
131181,Shenandoah Telecommunications Company,40,Cable,165986,197393,165987,197394
131181,Shenandoah Telecommunications Company,50,Fiber to the Premises,295318,342193,297067,347682
131183,"Sherwood Mutual Telephone Association, Inc.",50,Fiber to the Premises,4800,5161,692,1012
131186,Sierra Tel Communications Group,10,Copper,14460,15599,14460,15599
131186,Sierra Tel Communications Group,50,Fiber to the Premises,405,705,405,705
131190,"Horizon Communications, Inc.",10,Copper,13144,14601,12149,13550
131190,"Horizon Communications, Inc.",50,Fiber to the Premises,51317,70270,51317,70270
131190,"Horizon Communications, Inc.",70,Unlicensed Fixed Wireless,3143,3339,3143,3339
131191,"Simply Bits, LLC",70,Unlicensed Fixed Wireless,343672,497299,343672,497299
131194,"Siren Telephone Company, Inc.",10,Copper,375,433,375,433
131194,"Siren Telephone Company, Inc.",50,Fiber to the Premises,9475,10755,9475,10755
131195,"Siskiyou Communications, Inc.",10,Copper,1220,1373,1220,1373
131195,"Siskiyou Communications, Inc.",50,Fiber to the Premises,2862,3226,2862,3226
131197,Sjoberg's Inc.,40,Cable,10083,12515,10083,12515
131197,Sjoberg's Inc.,50,Fiber to the Premises,3799,5155,3800,5156
131199,Skyline Telephone Membership Corporation,10,Copper,32091,37322,32091,37322
131199,Skyline Telephone Membership Corporation,50,Fiber to the Premises,55021,63297,55021,63297
131206,"Smartcom Telephone, LLC",50,Fiber to the Premises,30760,48107,30862,48500
131207,"SmarterBroadband, LLC",70,Unlicensed Fixed Wireless,9845,12746,9845,12746
131207,"SmarterBroadband, LLC",71,Licensed Fixed Wireless,39081,48836,39081,48836
131208,"Smith Bagley, Inc.",70,Unlicensed Fixed Wireless,44263,52270,44263,52270
131208,"Smith Bagley, Inc.",71,Licensed Fixed Wireless,0,0,68,375
131211,"Consolidated Companies, Inc.",10,Copper,1357,1449,229,285
131211,"Consolidated Companies, Inc.",50,Fiber to the Premises,4467,4751,977,1131
131214,South Arkansas Telephone Co.,10,Copper,1158,1251,1158,1251
131214,South Arkansas Telephone Co.,50,Fiber to the Premises,5196,5582,22078,27293
131216,South Central Rural Telecommunications Cooperative Inc.,10,Copper,6194,7058,6194,7058
131216,South Central Rural Telecommunications Cooperative Inc.,50,Fiber to the Premises,31474,35643,31474,35643
131218,"South Central Telephone Association, Inc.",50,Fiber to the Premises,8121,8569,8121,8569
131219,"South Central Utah Telephone Association, Inc.",10,Copper,3339,3565,415,467
131219,"South Central Utah Telephone Association, Inc.",40,Cable,7496,8884,905,1437
131219,"South Central Utah Telephone Association, Inc.",50,Fiber to the Premises,28380,33997,4699,7815
